date,OT,WEIGHTED_ILI,UNWEIGHTED_ILI,AGE_0_TO_4,AGE_5_TO_24,ILITOTAL,NUM_OF_PROVIDERS
2002/1/1 0:00,548916.44,1.696733,1.9375178,582.0,4690.39,13594.476,1616.3562
2002/1/8 0:00,549666.7,1.33344,1.9397134,3381.243,4709.24,13617.142,1618.0958
2002/1/15 0:00,550067.25,1.7010165,1.9423676,3376.1172,4686.5625,13729.758,1619.5647
2002/1/22 0:00,548706.5,1.49484,1.25246,3367.3794,4630.318,13740.256,1615.1141
2002/1/29 0:00,549850.4,1.700288,1.9413022,3373.9185,4671.177,13739.066,1618.4471
2002/2/5 0:00,553692.7,1.58094,1.9526365,3473.9878,4744.26,13703.825,1624.7996
2002/2/12 0:00,548637.7,1.6970519,1.9367051,3350.2888,4638.7534,13709.674,1614.9172
2002/2/19 0:00,547374.6,1.6954023,1.32563,3333.3362,4636.911,13627.596,1613.3884
2002/2/26 0:00,548830.6,1.6973933,1.936908,3358.48,4631.6235,13732.903,1614.922
2002/3/5 0:00,548241.0,1.6976092,1.9372795,3347.1536,4668.303,13684.892,1616.7283
2002/3/12 0:00,556521.9,1.59896,1.9617325,3613.0747,1179.0,13742.383,1624.7206
2002/3/19 0:00,216179.0,1.7079611,1.9475807,3449.1519,4713.041,13741.363,1622.8698
2002/3/26 0:00,144287.0,1.7179736,1.95056,3569.8264,4764.967,13689.402,1626.3867
2002/4/2 0:00,549643.06,1.6990832,1.9393007,3374.5586,4652.118,13739.727,1616.7102
2002/4/9 0:00,551232.0,1.73621,1.9480069,3452.3027,4816.391,13555.033,1625.7928
2002/4/16 0:00,548416.5,1.6955278,1.9349526,1154.0,4645.478,13612.331,1613.5844
2002/4/23 0:00,548094.25,1.6969513,1.9361624,3347.429,4669.747,13643.117,1615.6854
2002/4/30 0:00,548971.44,1.6979134,1.9379901,3355.9573,4661.3564,13699.077,1616.3518
2002/5/7 0:00,550843.44,1.7023435,3.16662,3385.481,4664.9336,13781.326,1619.3213
2002/5/14 0:00,253656.0,1.7012912,3.0155,3420.811,4698.887,13615.182,1617.5238
2002/5/21 0:00,552683.75,1.7020851,1.946684,1694.0,3689.0,13745.643,1620.784
2002/5/28 0:00,551914.1,1.7047865,1.9485852,3395.609,4750.275,13690.465,1624.6934
2002/6/4 0:00,228549.0,1.6999447,1.94707,3416.4402,4625.0615,13728.272,1614.5834
2002/6/11 0:00,550598.8,1.7008746,1.9437225,3369.1436,4706.357,13704.857,1620.8113
2002/6/18 0:00,553928.4,1.7167131,1.51837,3447.2258,4833.5786,13686.89,1635.1836
2002/6/25 0:00,553203.6,1.7036517,1.9479252,624.0,4699.058,13753.577,1621.5916
2002/7/2 0:00,549030.25,1.6977133,1.9378486,3354.5938,4653.955,13708.048,1615.9968
2002/7/9 0:00,547645.9,1.6963749,1.07108,3345.0903,4621.8403,13691.455,1613.628
2002/7/16 0:00,550674.75,0.910135,0.82612,3459.841,4710.3716,13685.508,1620.7284
2002/7/23 0:00,561444.56,1.7325057,1.980357,3513.796,4798.5986,13825.393,1639.5355
2002/7/30 0:00,547365.7,1.6951976,1.9332569,3332.9182,4621.088,13650.509,1612.6677
2002/8/6 0:00,553994.8,1.7163556,0.63935,3438.1084,4777.1094,13758.437,1632.7107
2002/8/13 0:00,553369.94,1.7052896,1.9496126,248.0,4718.672,13738.919,1623.2446
2002/8/20 0:00,552105.3,1.7039005,1.9486755,3386.1301,4739.672,13702.562,406.0
2002/8/27 0:00,547587.7,1.6950876,1.9332104,3333.6484,4602.494,13687.126,1612.1245
2002/9/3 0:00,553357.44,1.7110722,1.9546297,3445.0242,4756.648,13719.075,1626.9705
2002/9/10 0:00,548849.56,1.6977038,1.9376508,3354.1587,4653.3413,13708.97,1616.0103
2002/9/17 0:00,551810.4,1.7035992,1.9474434,3386.6543,4727.3438,13715.389,1623.2142
2002/9/24 0:00,71593.0,1.7242801,1.9591357,3605.3062,124.0,13777.966,1626.0483
2002/10/1 0:00,64699.0,1.7353425,1.9725091,3652.5527,4836.441,318.0,1635.0381
2002/10/8 0:00,554077.25,1.7097659,1.9523013,3476.0386,141.0,13809.052,1621.2515
2002/10/15 0:00,549039.7,1.6981483,1.9385011,3354.821,4669.2534,13696.311,1616.9136
2002/10/22 0:00,550185.06,1.700487,1.9426341,3371.834,4724.4575,13653.148,1620.615
2002/10/29 0:00,71466.0,0.352158,1.9400178,3482.2202,4848.706,13457.743,1623.4731
2002/11/5 0:00,556279.25,1.7102357,1.959649,3418.815,4776.439,443.0,1629.8962
2002/11/12 0:00,69003.0,1.7458049,1.9832776,3620.6584,4877.198,421.0,1644.7789
2002/11/19 0:00,548312.4,1.6968588,1.9361683,3347.3083,4646.013,13690.421,1615.0182
2002/11/26 0:00,70000.0,1.7206297,1.9550282,3564.9146,4780.694,13708.561,1629.1176
2002/12/3 0:00,552738.9,1.7069699,1.9506081,3411.572,4722.54,13760.022,1624.5461
2002/12/10 0:00,551896.06,1.7049359,1.9491435,3392.085,4756.158,13688.39,1625.3735
2002/12/17 0:00,550366.94,1.6997237,1.9414489,3367.8694,4670.364,13739.137,1618.2338
2002/12/24 0:00,551080.3,1.7035092,1.9463991,3385.4148,4714.517,13728.205,1622.355
2002/12/31 0:00,552093.2,1.7056708,1.947951,3420.8904,4686.106,13781.943,1621.4696
2003/1/7 0:00,555716.5,1.02773,1.9606035,3543.1575,4809.7773,13660.555,1630.633
2003/1/14 0:00,555453.6,1.7123995,1.9584883,3432.9177,4748.3535,13785.568,1629.0381
2003/1/21 0:00,312412.0,1.7387675,1.9777368,3666.0508,4807.752,3475.0,1634.1373
2003/1/28 0:00,552013.94,1.7033848,1.9470458,3386.5874,4703.575,13755.394,1622.1193
2003/2/4 0:00,553317.5,1.7064921,1.9507685,3414.6023,4687.522,13808.03,1622.6254
2003/2/11 0:00,555702.5,1.7116318,1.9584215,3426.9778,4742.451,13792.144,1628.5701
2003/2/18 0:00,558025.7,1.7267694,1.9694508,3520.3232,4803.9023,13771.605,1636.2291
2003/2/25 0:00,547658.8,1.6953825,1.9337698,3334.5483,4616.383,13679.05,1612.8201
2003/3/4 0:00,554928.7,1.7143143,4.8303,3457.9265,7817.0,13751.547,1629.1844
2003/3/11 0:00,550513.25,1.7026905,1.9450096,3378.4119,4724.458,13706.385,1622.5248
2003/3/18 0:00,547250.75,1.6946329,1.9323587,3327.895,4591.0825,13676.357,1611.365
2003/3/25 0:00,558339.8,1.7138296,1.9654967,3432.8667,4789.1353,16415.0,1632.7128
2003/4/1 0:00,561919.9,1.733376,1.9841801,3500.0747,4843.9365,11332.0,1643.811
2003/4/8 0:00,314349.0,1.7179332,1.954205,3542.734,4761.4424,13726.048,1627.6667
2003/4/15 0:00,553015.8,1.7129645,1.80906,3454.3538,4747.823,13748.433,1627.3772
2003/4/22 0:00,547566.4,1.6954494,1.71202,3343.6099,4576.7495,13745.812,1611.5664
2003/4/29 0:00,550686.1,1.7022231,1.944488,3392.4634,4771.635,13598.768,1622.8909
2003/5/6 0:00,549648.2,1.697423,1.9392521,1454.0,4706.1562,13593.438,1617.5219
2003/5/13 0:00,549567.06,1.6986903,1.9400198,3358.938,4689.0054,13673.772,1618.1128
2003/5/20 0:00,282347.0,1.7375635,1.9761002,3623.0413,1255.0,13771.442,1004.0
2003/5/27 0:00,281202.0,1.7014245,1.9393301,3403.9783,4749.5083,13576.163,1620.0433
2003/6/3 0:00,550332.5,1.6996154,1.9417834,3363.4355,4681.9097,13719.396,1618.8029
2003/6/10 0:00,549927.56,1.6980324,1.9387996,3362.181,4639.4727,13746.292,1615.74
2003/6/17 0:00,555198.5,1.7086277,1.9569328,3409.7234,4764.33,2487.0,1628.4949
2003/6/24 0:00,556127.8,1.7142506,1.9607072,3441.6218,4753.879,13791.829,1630.1691
2003/7/1 0:00,551601.3,1.7100233,0.790645,3438.0007,4785.5645,13669.29,1627.7794
