date,OT,WEIGHTED_ILI,UNWEIGHTED_ILI,AGE_0_TO_4,AGE_5_TO_24,ILITOTAL,NUM_OF_PROVIDERS
2002/1/1 0:00,110350.64631410458,0.523778583487391,0.628144,582.0,124.0,1604.6658962588874,363.0
2002/1/8 0:00,311295.4121778546,1.33344,0.628144,2106.7290008453365,124.0,7644.509359105368,363.0
2002/1/15 0:00,64698.99999999999,0.352158,0.6311694095502878,247.99999999999997,133.44420905246366,318.0,363.0
2002/1/22 0:00,571134.635246879,1.49484,1.25246,2961.5647209443327,3059.4151002844924,9079.28631288877,363.0
2002/1/29 0:00,64698.99999999999,0.352158,0.628144,247.99999999999997,124.0,318.0,365.3127840863739
2002/2/5 0:00,373521.5304119203,1.58094,0.628144,2575.613524303905,124.0,9492.443026809213,363.0
2002/2/12 0:00,64698.99999999999,0.352158,0.6315349080305577,247.99999999999997,133.94575575537044,318.0,363.0
2002/2/19 0:00,64698.99999999999,0.352158,1.32563,247.99999999999997,2153.1888611291783,318.0,363.0
2002/2/26 0:00,64698.99999999999,0.352158,0.6299844735126594,247.99999999999997,128.54396839910302,318.0,363.0
2002/3/5 0:00,65048.132102745,0.3538510639356478,0.628144,251.01866275297434,124.0,330.57708882187546,363.63714228141095
2002/3/12 0:00,483362.2817405703,1.59896,0.6906268563080743,2874.4747328264207,1179.0,9743.048866402996,363.0
2002/3/19 0:00,216179.0,0.8642396314854961,0.628144,1276.037250997952,202.35424110864955,4174.349485077948,363.0
2002/3/26 0:00,144287.0,0.6198595186340515,0.628144,786.4316238410569,171.40345399543182,2334.4446358250934,363.0
2002/4/2 0:00,64698.99999999999,0.3536917552454333,0.628144,249.87208792154465,124.0,329.00142862912895,366.7704209213236
2002/4/9 0:00,413881.9310436946,1.73621,0.628144,2873.105007231919,124.0,10653.267512791372,363.0
2002/4/16 0:00,188884.82224343473,0.816988334433707,0.628144,1154.0,124.0,3803.5229719661925,363.0
2002/4/23 0:00,65641.8970753467,0.35412350564308465,0.6295074224905293,252.8599669151839,130.16957231425525,333.217358620809,363.0
2002/4/30 0:00,65553.27394915518,0.35382051162111766,0.6295523242155038,252.25382302772644,130.13692717711862,330.936563336822,363.0
2002/5/7 0:00,64698.99999999999,0.352158,3.16662,247.99999999999997,7520.845037694655,318.0,363.0
2002/5/14 0:00,253656.0,0.352158,3.0155,247.99999999999997,7979.899607252293,318.0,363.0
2002/5/21 0:00,408580.8335658602,0.7993056626506,1.5200433653001906,1694.0,3689.0,3928.2568372761502,363.0
2002/5/28 0:00,64698.99999999999,0.352158,0.6315912389505969,247.99999999999997,133.58165724304502,318.0,363.0
2002/6/4 0:00,228549.0,0.352158,1.94707,247.99999999999997,4580.282045920649,318.0,363.0
