date,OT,WEIGHTED_ILI,UNWEIGHTED_ILI,AGE_0_TO_4,AGE_5_TO_24,ILITOTAL,NUM_OF_PROVIDERS
2002/1/1 0:00,176569,1.22262,1.16668,,805,2060,
2002/1/8 0:00,,1.33344,1.2165,683,872,,785
2002/1/15 0:00,192469,1.31929,,,878,2176,831
2002/1/22 0:00,,1.49484,1.25246,728,1045,2599,863
2002/1/29 0:00,223208,,,,,2907,
2002/2/5 0:00,229454,1.58094,1.40551,,,,
2002/2/12 0:00,223712,1.49426,1.38437,851,,,
2002/2/19 0:00,223818,,1.32563,802,,,922
2002/2/26 0:00,188814,,1.43475,834,978,2709,
2002/3/5 0:00,243078,,,857,,3049,
2002/3/12 0:00,235136,1.59896,1.25757,804,1179,,
2002/3/19 0:00,,2.16697,,951,,3416,908
2002/3/26 0:00,,2.57842,,915,937,2857,
2002/4/2 0:00,171193,2.38636,,,1019,3260,879
2002/4/9 0:00,234513,1.73621,,1068,1296,3729,926
2002/4/16 0:00,231550,2.06296,1.81559,1154,1798,4204,
2002/4/23 0:00,235566,2.58113,2.41801,1373,2998,,927
2002/4/30 0:00,246969,2.93909,2.86635,1411,,7079,884
2002/5/7 0:00,245751,3.22539,,,4447,7782,889
2002/5/14 0:00,253656,3.06982,,1568,4224,,903
2002/5/21 0:00,,,,1694,3689,7228,871
2002/5/28 0:00,241683,2.44888,2.31957,1336,2583,5606,857
2002/6/4 0:00,228549,2.1344,,1015,2103,,839
2002/6/11 0:00,220250,1.99866,1.72985,880,1669,3810,835
2002/6/18 0:00,196724,1.93849,1.51837,737,,2987,795
2002/6/25 0:00,198913,1.41293,1.22616,,,2439,775
2002/7/2 0:00,,,1.05433,506,846,2028,741
2002/7/9 0:00,194383,1.20005,1.07108,569,799,2082,735
2002/7/16 0:00,177577,,0.82612,440,539,1467,
2002/7/23 0:00,176111,,,429,508,1445,682
2002/7/30 0:00,170406,0.692175,0.630846,275,444,1075,655
2002/8/6 0:00,,,0.63935,215,,,613
2002/8/13 0:00,142514,0.727705,0.586609,248,283,836,547
2002/8/20 0:00,,,0.773024,,262,740,
2002/8/27 0:00,,0.789394,0.790743,213,205,641,
2002/9/3 0:00,,0.722129,0.711847,201,195,563,344
2002/9/10 0:00,78023,,0.794637,,187,620,
2002/9/17 0:00,72110,0.52307,0.586604,139,123,,322
2002/9/24 0:00,,0.450236,,122,,441,
2002/10/1 0:00,,0.397421,0.491507,109,91,,310
2002/10/8 0:00,72972,0.448002,,,,,308
2002/10/15 0:00,69593,0.474767,0.524478,,98,,301
2002/10/22 0:00,71103,0.453251,0.590692,112,,420,302
2002/10/29 0:00,,0.352158,0.505135,100,120,,
2002/11/5 0:00,69844,0.525322,0.634271,136,,,295
2002/11/12 0:00,,0.492991,0.610118,120,131,421,283
2002/11/19 0:00,70178,0.542728,,,,450,277
2002/11/26 0:00,70000,0.490347,,,155,,276
2002/12/3 0:00,65474,0.735914,0.792681,,182,519,271
2002/12/10 0:00,,0.581771,,,184,475,267
2002/12/17 0:00,,,0.636732,136,183,461,264
2002/12/24 0:00,71273,,,135,221,533,268
2002/12/31 0:00,254144,0.884021,0.960873,,881,2442,830
2003/1/7 0:00,281045,1.02773,1.04325,913,1132,2932,
2003/1/14 0:00,,,1.0545,,1147,3031,974
2003/1/21 0:00,,,,,,3475,
2003/1/28 0:00,331980,1.77304,1.41274,1207,2080,4690,1074
2003/2/4 0:00,335258,,1.72703,,2735,,1111
2003/2/11 0:00,348359,,2.407,2185,4133,8385,
2003/2/18 0:00,358275,,3.10962,2561,5684,11141,1129
2003/2/25 0:00,272576,4.54894,,3247,4933,11742,1118
2003/3/4 0:00,392274,5.39906,4.8303,4734,7817,18948,1189
2003/3/11 0:00,,7.38735,6.42905,6620,11550,24962,1173
2003/3/18 0:00,,7.48097,6.86734,,9851,23699,1148
2003/3/25 0:00,232344,7.62797,,5336,,,1122
2003/4/1 0:00,248992,,4.55115,3391,2894,11332,
2003/4/8 0:00,314349,2.89129,,1930,2299,7602,1160
2003/4/15 0:00,308614,,1.80906,1679,,5583,1141
