date,OT,WEIGHTED_ILI,UNWEIGHTED_ILI,AGE_0_TO_4,AGE_5_TO_24,ILITOTAL,NUM_OF_PROVIDERS
2002/1/1 0:00,,,,,,,
2002/1/8 0:00,186355,,,,,2267,
2002/1/15 0:00,192469,1.31929,,642,,2176,
2002/1/22 0:00,,,,728,,,
2002/1/29 0:00,,,,823,,,
2002/2/5 0:00,,,,,,3225,930
2002/2/12 0:00,223712,,1.38437,851,1173,,
2002/2/19 0:00,223818,,1.32563,802,,,
2002/2/26 0:00,,,,,978,,918
2002/3/5 0:00,243078,,1.25433,,,,
2002/3/12 0:00,,,1.25757,804,,,
2002/3/19 0:00,,,,,,,908
2002/3/26 0:00,,,1.98008,915,,,
2002/4/2 0:00,,,,,1019,,
2002/4/9 0:00,,,1.5901,1068,,,926
2002/4/16 0:00,231550,,,,,4204,
2002/4/23 0:00,,,,,,,
2002/4/30 0:00,,2.93909,,,,,
2002/5/7 0:00,,,3.16662,,,,
2002/5/14 0:00,,,,1568,4224,,
2002/5/21 0:00,,,,,,,871
2002/5/28 0:00,241683,2.44888,,,2583,,857
2002/6/4 0:00,,,,,,,
2002/6/11 0:00,,,,,1669,,835
2002/6/18 0:00,,1.93849,,,,,
2002/6/25 0:00,,,,624,,,
2002/7/2 0:00,,1.23472,,,,,
2002/7/9 0:00,,,,,,,
2002/7/16 0:00,,,,440,,,
2002/7/23 0:00,,0.932265,,,508,1445,
2002/7/30 0:00,,0.692175,,275,444,1075,
2002/8/6 0:00,157191,,0.63935,,471,,
2002/8/13 0:00,,,,248,283,836,
2002/8/20 0:00,95728,,,,,,
2002/8/27 0:00,81063,,,,,641,
2002/9/3 0:00,,0.722129,,,,,
2002/9/10 0:00,,,0.794637,,187,,
2002/9/17 0:00,,,,139,,,
2002/9/24 0:00,,,,,124,,
2002/10/1 0:00,,0.397421,,,91,,
2002/10/8 0:00,,0.448002,,137,,,
2002/10/15 0:00,,0.474767,0.524478,,98,365,
2002/10/22 0:00,,0.453251,,,,,
2002/10/29 0:00,,,0.505135,,,,290
2002/11/5 0:00,,,,,125,,
2002/11/12 0:00,69003,0.492991,,,,,283
2002/11/19 0:00,,,,159,,,
2002/11/26 0:00,70000,,,,,,
2002/12/3 0:00,65474,,,,,,
2002/12/10 0:00,,0.581771,,,184,,
2002/12/17 0:00,,0.654162,,,,,
2002/12/24 0:00,,,,,221,,
2002/12/31 0:00,,,,,,,
2003/1/7 0:00,281045,,,,,,
2003/1/14 0:00,,,1.0545,878,,,
2003/1/21 0:00,312412,,1.11231,1006,,,
2003/1/28 0:00,,1.77304,,,2080,,
2003/2/4 0:00,,,,,2735,5790,
2003/2/11 0:00,,,,2185,,,
2003/2/18 0:00,358275,,,2561,,11141,
2003/2/25 0:00,,,,,,,
2003/3/4 0:00,,,,4734,,,1189
2003/3/11 0:00,388269,7.38735,6.42905,,,,
2003/3/18 0:00,345097,,,,,23699,
2003/3/25 0:00,,,,,,,
2003/4/1 0:00,,,,,2894,11332,1139
2003/4/8 0:00,,2.89129,2.41833,1930,,7602,
2003/4/15 0:00,,,,1679,,,
2003/4/22 0:00,289774,,,,,,1084
2003/4/29 0:00,287586,,,1487,,,
2003/5/6 0:00,,,1.43787,1454,,4251,
2003/5/13 0:00,,,,1420,,,
2003/5/20 0:00,,,,,1255,3691,
2003/5/27 0:00,,,,,,2916,948
2003/6/3 0:00,,0.991888,,,910,2744,894
2003/6/10 0:00,,1.02765,1.05249,,,,
2003/6/17 0:00,,,1.02009,730,,,849
2003/6/24 0:00,,0.849361,,,,,
2003/7/1 0:00,234998,,,,,,
2003/7/8 0:00,,,,,566,,
2003/7/15 0:00,,,,545,573,,
2003/7/22 0:00,,0.633071,,,511,,
2003/7/29 0:00,,,,470,,,
2003/8/5 0:00,184038,,0.757452,,,1394,629
2003/8/12 0:00,168276,0.589044,,,,,
2003/8/19 0:00,155386,,,,,,553
2003/8/26 0:00,133008,,,375,,,
2003/9/2 0:00,,,,,,1061,
2003/9/9 0:00,,,,,,,
2003/9/16 0:00,,,0.661022,,240,,426
2003/9/23 0:00,,,,,,,423
2003/9/30 0:00,124146,,,,183,,
2003/10/7 0:00,,,0.786808,233,205,,
2003/10/14 0:00,97135,0.581036,0.860658,,,,378
2003/10/21 0:00,,,,259,,659,
2003/10/28 0:00,,0.61209,,,,,
2003/11/4 0:00,,,,,,733,
2003/11/11 0:00,,,,,,,334
2003/11/18 0:00,95481,,,256,,770,335
2003/11/25 0:00,,,,,,799,
2003/12/2 0:00,,,,,358,,
2003/12/9 0:00,104207,0.656823,0.876141,281,309,,
2003/12/16 0:00,,,0.948092,342,,,
2003/12/23 0:00,,,0.926943,322,,1089,
2003/12/30 0:00,,,,333,,1116,
2004/1/6 0:00,,,,,,,
2004/1/13 0:00,355116,,1.02248,,,,
2004/1/20 0:00,378094,1.1768,,,,4019,
2004/1/27 0:00,,,1.14696,1190,,,
2004/2/3 0:00,,,,,,,
2004/2/10 0:00,,,,,,,
2004/2/17 0:00,,1.40301,1.28699,1531,,,1336
2004/2/24 0:00,,,,,,,
2004/3/2 0:00,,,1.39714,,,,
2004/3/9 0:00,,1.65927,,,,,1346
2004/3/16 0:00,,,,1670,,,
2004/3/23 0:00,,,2.19112,1856,,,
2004/3/30 0:00,,,2.56649,,,,
2004/4/6 0:00,369455,,2.17645,2010,,,
2004/4/13 0:00,378024,,2.20171,2188,,,
2004/4/20 0:00,,,2.53012,,,9328,
2004/4/27 0:00,,,,,,,
2004/5/4 0:00,,4.58591,3.98061,,,,1303
2004/5/11 0:00,,,,,,,
2004/5/18 0:00,,,,,,,
2004/5/25 0:00,,,4.17962,,,,1280
2004/6/1 0:00,,,3.45359,2997,,,
2004/6/8 0:00,,,,2728,4494,,
2004/6/15 0:00,355454,,,,3513,,
2004/6/22 0:00,335940,2.46844,,,,,
2004/6/29 0:00,,,1.89243,,2133,,
2004/7/6 0:00,315823,,1.5249,,,4816,1048
2004/7/13 0:00,,,,,,,
2004/7/20 0:00,305833,1.22918,,1096,,,
2004/7/27 0:00,302065,1.21854,,,1411,,
2004/8/3 0:00,,1.15832,1.07895,,,,923
2004/8/10 0:00,263009,,,,,,878
2004/8/17 0:00,,,1.06124,,,,
2004/8/24 0:00,,,,,695,2056,
2004/8/31 0:00,,,,,678,,
2004/9/7 0:00,,,1.01419,,594,,
2004/9/14 0:00,,1.00254,,,,,
2004/9/21 0:00,,,0.954027,,,,
2004/9/28 0:00,,,0.84823,497,,,
2004/10/5 0:00,,,,426,,1198,533
2004/10/12 0:00,,,,,,,524
2004/10/19 0:00,,0.825963,,333,364,,
2004/10/26 0:00,147612,,0.670677,,,,
2004/11/2 0:00,142468,,0.689278,,,,
2004/11/9 0:00,,0.684724,0.704929,,350,,
2004/11/16 0:00,150673,,,,,,
2004/11/23 0:00,151290,,,292,,,
2004/11/30 0:00,,0.869662,0.680259,,367,,
2004/12/7 0:00,,,,,,,
2004/12/14 0:00,150127,,,,,1026,
2004/12/21 0:00,,1.01123,,,,1219,
2004/12/28 0:00,149205,,,,,,
2005/1/4 0:00,,,,,,,
2005/1/11 0:00,,,,,,,
2005/1/18 0:00,,,,1393,,4122,
2005/1/25 0:00,,,,,1599,,
2005/2/1 0:00,,1.58374,1.25489,,1894,,
2005/2/8 0:00,,,,,,,1272
2005/2/15 0:00,,,,,1951,,
2005/2/22 0:00,,1.82699,,1666,1593,,
2005/3/1 0:00,,,1.48311,1858,,,1325
2005/3/8 0:00,385248,,,,,,1328
2005/3/15 0:00,383548,,,2241,3063,,
2005/3/22 0:00,,,,,,,
2005/3/29 0:00,,,,2678,,8842,
2005/4/5 0:00,,,,,,,
2005/4/12 0:00,,,,,2921,,
2005/4/19 0:00,,,2.05869,,,,1297
2005/4/26 0:00,,2.41881,,,,9114,
2005/5/3 0:00,411291,,,,,,1320
2005/5/10 0:00,,,,,,,
2005/5/17 0:00,,3.12935,,,,,1288
2005/5/24 0:00,,,,,5284,,1288
2005/5/31 0:00,,,,,,,
2005/6/7 0:00,,,2.77799,,,,1257
2005/6/14 0:00,376971,,2.47287,,4154,,1241
2005/6/21 0:00,369804,2.42295,,1895,3709,8064,1217
2005/6/28 0:00,362605,,,1697,3393,,
2005/7/5 0:00,,,1.64101,1437,,,1133
2005/7/12 0:00,334760,,,,,,
2005/7/19 0:00,,,,,,,
2005/7/26 0:00,305389,,,,1382,,
2005/8/2 0:00,,1.06255,,,1208,,
2005/8/9 0:00,,,0.937982,,1039,,
2005/8/16 0:00,,,,,,2428,
2005/8/23 0:00,,,,,764,,
2005/8/30 0:00,,,,,,,
2005/9/6 0:00,,,,754,,2075,
2005/9/13 0:00,,,0.84439,514,,,
2005/9/20 0:00,167770,0.719426,,,,,610
2005/9/27 0:00,154741,,,,,,
2005/10/4 0:00,139216,,0.872745,,,1215,
2005/10/11 0:00,,,,,511,,
2005/10/18 0:00,172654,0.642809,,,,1553,
2005/10/25 0:00,,,0.843082,,403,,
2005/11/1 0:00,,,,508,,,551
2005/11/8 0:00,,,0.817145,,435,,
2005/11/15 0:00,167183,0.622697,0.8715,,,,
2005/11/22 0:00,,0.611817,0.738621,,,1138,
2005/11/29 0:00,,,,,,,
2005/12/6 0:00,,,,,,1463,
2005/12/13 0:00,159603,,,,521,,
2005/12/20 0:00,157627,0.813406,,,534,,
2005/12/27 0:00,,0.807934,,,,,
2006/1/3 0:00,375076,,,,,,
2006/1/10 0:00,384920,,1.05788,,1602,,1361
2006/1/17 0:00,419005,1.22736,,,,4737,1425
2006/1/24 0:00,434287,,,,,4888,
2006/1/31 0:00,,,,1672,,,
2006/2/7 0:00,,,,,,6139,
2006/2/14 0:00,,1.5339,1.4689,2355,,,
2006/2/21 0:00,336822,,,2188,2202,,
2006/2/28 0:00,,,,2573,2792,7530,
2006/3/7 0:00,,,1.85968,2643,,8122,
2006/3/14 0:00,435177,,2.38891,,,10396,
2006/3/21 0:00,,2.87453,,,,,
2006/3/28 0:00,,,,,,,1359
2006/4/4 0:00,,,2.26942,,,,
2006/4/11 0:00,,,1.86355,,2756,,1467
2006/4/18 0:00,,,1.99986,,,7909,1470
2006/4/25 0:00,,,,,,10888,
2006/5/2 0:00,,3.04434,,,,,
2006/5/9 0:00,454533,,,,,14197,
2006/5/16 0:00,,,3.27019,,6668,,
2006/5/23 0:00,,3.28979,3.17757,,6537,14048,
2006/5/30 0:00,433281,,,3016,,11801,1428
2006/6/6 0:00,,,2.50201,2798,,,
2006/6/13 0:00,,,,,,,
2006/6/20 0:00,385735,,,,,,
2006/6/27 0:00,,1.87084,,1664,,,
2006/7/4 0:00,,,,,1803,,
2006/7/11 0:00,357183,,1.36317,,,,
2006/7/18 0:00,,,,,,4179,
2006/7/25 0:00,,,,,1386,3695,1152
2006/8/1 0:00,,,0.969711,,,3077,
2006/8/8 0:00,296262,,0.965362,917,1055,,
2006/8/15 0:00,,,,,,,1025
2006/8/22 0:00,259803,0.9201,0.863346,761,,,
2006/8/29 0:00,220020,,0.93537,,,,
2006/9/5 0:00,,,0.745569,628,,1679,
2006/9/12 0:00,217982,,,,,,
2006/9/19 0:00,,,,,,,
2006/9/26 0:00,,,,,,,
2006/10/3 0:00,176387,,,,,,
2006/10/10 0:00,,,0.545619,,,,697
2006/10/17 0:00,,0.603659,,,,1211,
2006/10/24 0:00,205241,,,,392,1356,691
2006/10/31 0:00,,0.568338,0.534093,,,1037,
2006/11/7 0:00,,,0.585549,389,385,1172,
2006/11/14 0:00,207580,0.652176,,439,,,
2006/11/21 0:00,210629,0.803849,,,,,
2006/11/28 0:00,,,,,,,652
2006/12/5 0:00,,,,519,545,,
2006/12/12 0:00,,,,,,,638
2006/12/19 0:00,,,,609,,,
2006/12/26 0:00,,,,,788,,
2007/1/2 0:00,,0.995184,1.07197,,1997,,
2007/1/9 0:00,529126,,1.21786,,,,1429
2007/1/16 0:00,,,,,,,1449
2007/1/23 0:00,,,,,2788,,
2007/1/30 0:00,,,,,,,
2007/2/6 0:00,,1.55841,,,,,
2007/2/13 0:00,,,,,,,1516
2007/2/20 0:00,,,1.97488,,2631,,
2007/2/27 0:00,548159,,,,3158,9171,
2007/3/6 0:00,,,,3365,,,
2007/3/13 0:00,,,,,,8091,
2007/3/20 0:00,451862,1.95096,,3580,,,1420
2007/3/27 0:00,357646,,,,,,
2007/4/3 0:00,,,2.25405,,,,
2007/4/10 0:00,,,,,,,
2007/4/17 0:00,,,2.35934,3664,,,
2007/4/24 0:00,516683,,3.32331,,,17171,
2007/5/1 0:00,559609,,4.43381,5222,,,
2007/5/8 0:00,596692,5.7776,,,,,1526
2007/5/15 0:00,583210,5.98318,,6244,,,1518
2007/5/22 0:00,,,,,12783,30245,
2007/5/29 0:00,589626,4.53234,,,,,
2007/6/5 0:00,,,,,,20254,
2007/6/12 0:00,,,,,6112,16714,
2007/6/19 0:00,514205,,,,4493,,
2007/6/26 0:00,,,,,,10376,
2007/7/3 0:00,,,,,2697,,
2007/7/10 0:00,,1.3113,,,,7045,
2007/7/17 0:00,,1.1652,,1857,,,
2007/7/24 0:00,,1.02035,,1572,1713,,
2007/7/31 0:00,,,,,,,1147
2007/8/7 0:00,,0.825107,,,1381,,
2007/8/14 0:00,401601,,,,,,
2007/8/21 0:00,367075,,,,,,945
2007/8/28 0:00,,,,,,3803,
2007/9/4 0:00,330127,,0.888446,,,2933,
2007/9/11 0:00,,0.706842,,1113,,2906,
2007/9/18 0:00,,,0.883187,,,,
2007/9/25 0:00,,0.633492,,937,810,,
2007/10/2 0:00,,,,913,,,
2007/10/9 0:00,311423,0.558278,,881,,,
2007/10/16 0:00,,,,,,,
2007/10/23 0:00,,,0.721298,,704,,
2007/10/30 0:00,,,0.752527,788,,,
2007/11/6 0:00,294930,,,,,2220,668
2007/11/13 0:00,,0.585682,0.792766,,,,
2007/11/20 0:00,,,,,754,,
2007/11/27 0:00,,0.468139,,794,,,
2007/12/4 0:00,,,,,880,,666
2007/12/11 0:00,,0.681361,,,,,
2007/12/18 0:00,,,,1062,,,
2007/12/25 0:00,,,,,,,716
2008/1/1 0:00,555999,,,,,,
2008/1/8 0:00,,1.00756,1.03017,,2291,,
2008/1/15 0:00,,,,,2219,,
2008/1/22 0:00,,1.04943,1.08359,1976,2474,,
2008/1/29 0:00,,,,,,,
2008/2/5 0:00,612526,,,,,,
2008/2/12 0:00,,,,2512,,,
2008/2/19 0:00,,,,,,,
2008/2/26 0:00,,,,3024,,7634,
2008/3/4 0:00,,,,,2913,,
2008/3/11 0:00,,,,3252,,,1543
2008/3/18 0:00,,,,,,,1416
2008/3/25 0:00,,,,,,,
2008/4/1 0:00,,2.12134,,,,8603,1490
2008/4/8 0:00,579428,1.47138,1.54566,,,,1539
2008/4/15 0:00,,,,,,,
