date,OT,WEIGHTED_ILI,UNWEIGHTED_ILI,AGE_0_TO_4,AGE_5_TO_24,ILITOTAL,NUM_OF_PROVIDERS
2002/1/1 0:00,176569,1.22262,,,,,
2002/1/8 0:00,,1.33344,,683,,2267,
2002/1/15 0:00,192469,1.31929,1.13057,642,878,,
2002/1/22 0:00,207512,,,,,,
2002/1/29 0:00,,1.47195,1.30237,,,,909
2002/2/5 0:00,229454,1.58094,1.40551,,1272,3225,930
2002/2/12 0:00,,,1.38437,851,1173,3097,
2002/2/19 0:00,,,,802,1166,,
2002/2/26 0:00,188814,,1.43475,,,,918
2002/3/5 0:00,243078,,1.25433,,1117,,937
2002/3/12 0:00,,,1.25757,,1179,2957,928
2002/3/19 0:00,216179,,,,,3416,
2002/3/26 0:00,,,,,,2857,865
2002/4/2 0:00,171193,,,1028,1019,3260,
2002/4/9 0:00,234513,1.73621,,1068,1296,,
2002/4/16 0:00,,2.06296,1.81559,1154,,4204,902
2002/4/23 0:00,235566,,2.41801,,,,
2002/4/30 0:00,246969,,,1411,,,
2002/5/7 0:00,245751,3.22539,,1606,4447,,889
2002/5/14 0:00,,,,1568,,7649,903
2002/5/21 0:00,,,2.9978,,,7228,
2002/5/28 0:00,,,,,,,
2002/6/4 0:00,,2.1344,,1015,,4450,
2002/6/11 0:00,220250,,,880,,,835
2002/6/18 0:00,,,,,,2987,
2002/6/25 0:00,198913,1.41293,,624,,2439,
2002/7/2 0:00,,1.23472,,506,,,
2002/7/9 0:00,194383,1.20005,1.07108,,799,2082,
2002/7/16 0:00,,0.910135,0.82612,,539,1467,669
2002/7/23 0:00,,0.932265,,429,508,1445,682
2002/7/30 0:00,,,,,444,,
2002/8/6 0:00,,0.669406,,,471,1005,
2002/8/13 0:00,,,0.586609,,283,,
2002/8/20 0:00,95728,0.717701,0.773024,264,262,,
2002/8/27 0:00,,0.789394,0.790743,,205,,393
2002/9/3 0:00,,0.722129,,,195,563,
2002/9/10 0:00,,,,198,187,620,341
2002/9/17 0:00,72110,0.52307,0.586604,139,,,
2002/9/24 0:00,71593,0.450236,,122,,441,322
2002/10/1 0:00,,,0.491507,,91,,
2002/10/8 0:00,72972,,,,141,,308
2002/10/15 0:00,,,,98,,,
2002/10/22 0:00,,0.453251,,,,,302
2002/10/29 0:00,71466,,,,,,
2002/11/5 0:00,69844,0.525322,,,,443,
2002/11/12 0:00,,0.492991,,120,,,
2002/11/19 0:00,,0.542728,0.641227,,144,450,
2002/11/26 0:00,70000,0.490347,0.661429,166,,463,
2002/12/3 0:00,,,,177,182,,271
2002/12/10 0:00,,0.581771,0.639059,,,475,267
2002/12/17 0:00,72401,0.654162,0.636732,136,183,,
2002/12/24 0:00,71273,,,135,,533,
2002/12/31 0:00,254144,,0.960873,,,,830
2003/1/7 0:00,,,,913,,,931
2003/1/14 0:00,,,,878,,,
2003/1/21 0:00,312412,1.32661,,,1369,3475,
2003/1/28 0:00,,1.77304,1.41274,1207,2080,,1074
2003/2/4 0:00,,,,,2735,5790,1111
2003/2/11 0:00,,2.72605,2.407,2185,,8385,
2003/2/18 0:00,358275,,3.10962,2561,5684,11141,1129
2003/2/25 0:00,,4.54894,,3247,,,1118
2003/3/4 0:00,392274,,4.8303,,,18948,
2003/3/11 0:00,,,,,11550,24962,
2003/3/18 0:00,345097,,,6434,9851,23699,1148
2003/3/25 0:00,232344,,,,5231,,
2003/4/1 0:00,,5.14051,,,2894,11332,1139
2003/4/8 0:00,,,,,,,
2003/4/15 0:00,,,1.80906,,,,1141
2003/4/22 0:00,,1.88696,,,,,1084
2003/4/29 0:00,287586,1.7766,,,,,1071
2003/5/6 0:00,295646,,,,1448,,1054
2003/5/13 0:00,,,,,1297,3824,986
2003/5/20 0:00,,,1.30726,,1255,3691,1004
2003/5/27 0:00,,1.08691,1.03698,,1038,,
2003/6/3 0:00,,0.991888,,,910,2744,
2003/6/10 0:00,257294,,,878,,,
2003/6/17 0:00,243802,,1.02009,,,,
2003/6/24 0:00,248805,,,,,,
2003/7/1 0:00,,,0.790645,,,,
2003/7/8 0:00,212432,0.661708,,583,,1705,774
2003/7/15 0:00,209178,0.679514,,545,573,,755
2003/7/22 0:00,203802,,,501,,,
2003/7/29 0:00,,,,,404,1331,
2003/8/5 0:00,,,,435,,1394,
2003/8/12 0:00,,0.589044,,,,,
2003/8/19 0:00,155386,,0.812171,451,380,,
2003/8/26 0:00,133008,,0.804463,,349,,
2003/9/2 0:00,120884,,0.877701,,308,,
2003/9/9 0:00,,,,,309,,443
2003/9/16 0:00,,,,,240,851,
2003/9/23 0:00,124037,,,277,,887,
2003/9/30 0:00,,0.351881,,238,,698,
2003/10/7 0:00,,,0.786808,,,710,381
2003/10/14 0:00,,,0.860658,,280,836,
2003/10/21 0:00,,,,,,,370
2003/10/28 0:00,92216,0.61209,0.779691,260,,,
2003/11/4 0:00,,0.531491,0.628144,,235,,345
2003/11/11 0:00,,,,,,,334
2003/11/18 0:00,,0.574476,0.806443,,256,,
2003/11/25 0:00,,,,259,265,,
2003/12/2 0:00,96656,0.614691,0.993213,,,960,
2003/12/9 0:00,,,0.876141,,309,,
2003/12/16 0:00,,0.723016,0.948092,342,,,
2003/12/23 0:00,117483,,0.926943,,,1089,336
2003/12/30 0:00,114857,0.782758,,,382,1116,364
2004/1/6 0:00,353449,0.982275,,877,1256,3171,
2004/1/13 0:00,,,1.02248,,1373,,1187
2004/1/20 0:00,,1.1768,1.06296,1240,1534,,1267
2004/1/27 0:00,380921,,,,1671,,1293
2004/2/3 0:00,377692,,,1327,,,
2004/2/10 0:00,,1.40387,,,1874,,1344
2004/2/17 0:00,,,1.28699,1531,1874,,
2004/2/24 0:00,295546,1.73975,1.59468,,,4713,
2004/3/2 0:00,387004,,1.39714,1538,2059,5407,
2004/3/9 0:00,374356,1.65927,1.44996,,2052,5428,1346
2004/3/16 0:00,,1.81341,,,2071,5755,
2004/3/23 0:00,259639,,2.19112,1856,,,
2004/3/30 0:00,,2.77052,2.56649,2252,1993,7279,
2004/4/6 0:00,,2.40064,,,,,
2004/4/13 0:00,,2.54155,2.20171,,2982,,1342
2004/4/20 0:00,368678,2.85871,2.53012,,,,
2004/4/27 0:00,405254,,3.06524,,5364,,
2004/5/4 0:00,,,,3086,7650,,
2004/5/11 0:00,,5.05809,,,8854,19369,
2004/5/18 0:00,419426,,,3834,,,1330
2004/5/25 0:00,,4.4729,4.17962,3720,6759,,
2004/6/1 0:00,383196,,,2997,,,
2004/6/8 0:00,367292,3.3353,3.15852,,,,
2004/6/15 0:00,,,2.6732,2416,3513,9502,1185
2004/6/22 0:00,335940,2.46844,,2145,,,
2004/6/29 0:00,,2.00081,,,2133,6329,1103
2004/7/6 0:00,,,,,1737,4816,
2004/7/13 0:00,314948,1.50195,,1356,1603,,1000
2004/7/20 0:00,305833,,1.25068,1096,,3825,
2004/7/27 0:00,302065,1.21854,1.20702,1117,1411,3646,971
2004/8/3 0:00,277120,,,,,,
2004/8/10 0:00,,,1.14521,,,,
2004/8/17 0:00,,1.16888,1.06124,,926,,
2004/8/24 0:00,,,1.0568,,,2056,
2004/8/31 0:00,167661,1.23059,1.25193,693,,,
2004/9/7 0:00,171960,1.14747,,,594,,
2004/9/14 0:00,,1.00254,1.04197,,507,,582
2004/9/21 0:00,170645,,0.954027,,507,1628,587
2004/9/28 0:00,160216,0.894837,,497,,,
2004/10/5 0:00,,,,426,390,1198,
2004/10/12 0:00,,0.757812,,,,1148,524
2004/10/19 0:00,149699,,,333,,1068,507
2004/10/26 0:00,,,,,,,
2004/11/2 0:00,,0.787049,0.689278,,326,982,
2004/11/9 0:00,,0.684724,,,,,
2004/11/16 0:00,150673,,0.615903,,,928,
2004/11/23 0:00,,0.673974,,292,,,
2004/11/30 0:00,,0.869662,0.680259,342,,,
2004/12/7 0:00,136817,,0.775488,338,,1061,
2004/12/14 0:00,150127,,0.683421,302,383,1026,408
2004/12/21 0:00,156067,,,368,,1219,419
2004/12/28 0:00,149205,,,381,,,447
2005/1/4 0:00,333164,,1.07635,1172,,3586,
2005/1/11 0:00,,1.21947,,,,,
2005/1/18 0:00,,,1.11523,,,,1216
2005/1/25 0:00,377999,,,,1599,,
2005/2/1 0:00,398840,1.58374,1.25489,,,,
2005/2/8 0:00,,,,,,5038,
2005/2/15 0:00,382697,,,1679,1951,5276,1277
2005/2/22 0:00,298578,,,1666,1593,,
2005/3/1 0:00,,,1.48311,,,,1325
2005/3/8 0:00,385248,,,,,,1328
2005/3/15 0:00,383548,,,2241,,,1318
2005/3/22 0:00,333921,3.10878,,,3058,,
2005/3/29 0:00,289638,3.28238,,2678,,8842,1273
2005/4/5 0:00,343871,,,2422,,8339,
2005/4/12 0:00,,2.2515,2.00195,2272,,,
2005/4/19 0:00,,,2.05869,,,7858,1297
2005/4/26 0:00,411882,,2.21277,2643,3646,,1331
2005/5/3 0:00,,,,2612,4153,,
2005/5/10 0:00,,2.64954,,2754,,10427,
2005/5/17 0:00,,,2.79489,,4979,,
2005/5/24 0:00,,3.12442,,,,11901,1288
2005/5/31 0:00,399459,,,,5008,11343,1275
2005/6/7 0:00,,,,2564,,11261,
2005/6/14 0:00,376971,,2.47287,,,,1241
2005/6/21 0:00,,,2.18061,,3709,,
2005/6/28 0:00,,2.31141,,1697,,7313,
2005/7/5 0:00,,1.86383,,1437,,,
2005/7/12 0:00,,,,1181,2014,,
2005/7/19 0:00,,1.30227,,,1479,3550,
2005/7/26 0:00,,,1.04031,836,1382,3177,1017
2005/8/2 0:00,,,0.964347,,,,
2005/8/9 0:00,,1.03428,0.937982,745,1039,,
2005/8/16 0:00,,,,,,,
2005/8/23 0:00,,,,,,2061,783
2005/8/30 0:00,190252,,,,,,
2005/9/6 0:00,,,,,,,
2005/9/13 0:00,,,0.84439,,447,,
2005/9/20 0:00,,,0.77487,,409,,
2005/9/27 0:00,154741,,,,390,1271,
2005/10/4 0:00,,,0.872745,,402,,565
2005/10/11 0:00,,,,,511,1617,
2005/10/18 0:00,,0.642809,0.899487,,,,
2005/10/25 0:00,,,,502,,1455,564
2005/11/1 0:00,,,,508,,1428,
2005/11/8 0:00,168024,,0.817145,,,,547
2005/11/15 0:00,,,,510,,1457,
2005/11/22 0:00,154071,0.611817,0.738621,,,,503
2005/11/29 0:00,153390,,,398,457,1224,
2005/12/6 0:00,,0.806627,,492,506,,
2005/12/13 0:00,,,,446,521,,
2005/12/20 0:00,157627,,,,,,
2005/12/27 0:00,,0.807934,,476,512,,
2006/1/3 0:00,,,,,,4513,
2006/1/10 0:00,,,,,,,
2006/1/17 0:00,,,,1543,,4737,
2006/1/24 0:00,434287,1.21744,,,,4888,1445
2006/1/31 0:00,445334,,,,2270,5380,1473
2006/2/7 0:00,454901,,,,2393,,
2006/2/14 0:00,453945,,1.4689,2355,,,
2006/2/21 0:00,336822,1.91269,1.82767,,2202,,
2006/2/28 0:00,452089,1.838,,2573,2792,,1486
2006/3/7 0:00,436741,,1.85968,,,,1493
2006/3/14 0:00,,2.40407,,,,10396,
2006/3/21 0:00,,2.87453,,,,,
2006/3/28 0:00,,,,,2868,8913,
2006/4/4 0:00,369521,,,2927,2481,8386,
2006/4/11 0:00,,,1.86355,,,7761,
2006/4/18 0:00,,2.29396,,,,7909,
2006/4/25 0:00,,2.74501,2.4406,3410,,10888,
2006/5/2 0:00,,3.04434,2.83018,3456,,12120,
2006/5/9 0:00,454533,3.49999,3.12343,3840,6995,,1484
2006/5/16 0:00,,3.57851,,,,,1461
2006/5/23 0:00,,,3.17757,3728,6537,,
2006/5/30 0:00,,2.89149,,,5429,11801,1428
2006/6/6 0:00,,,2.50201,,,10715,
2006/6/13 0:00,,,,,,,1361
2006/6/20 0:00,,,1.96041,,3307,7562,
2006/6/27 0:00,386327,1.87084,,,,,
2006/7/4 0:00,361955,1.40042,,1445,1803,4958,
2006/7/11 0:00,,,1.36317,1429,,,
2006/7/18 0:00,356055,,,,,,
2006/7/25 0:00,,,,1152,1386,3695,1152
2006/8/1 0:00,317311,,,969,1143,3077,
2006/8/8 0:00,,1.03325,,917,1055,,
2006/8/15 0:00,285031,,,815,,2442,1025
2006/8/22 0:00,259803,,,761,,2243,
2006/8/29 0:00,220020,,0.93537,,652,2058,831
2006/9/5 0:00,225197,,0.745569,628,,,
2006/9/12 0:00,,0.81722,,,469,,771
2006/9/19 0:00,,,0.672897,521,441,,
2006/9/26 0:00,218376,0.793127,0.666282,,,1455,
2006/10/3 0:00,176387,,0.662747,394,,1169,
2006/10/10 0:00,,,0.545619,,,1086,697
2006/10/17 0:00,206574,0.603659,0.586231,446,,1211,
2006/10/24 0:00,,,0.660687,,,,
2006/10/31 0:00,,0.568338,,,,,677
2006/11/7 0:00,200154,0.651546,,389,385,1172,667
2006/11/14 0:00,,,,439,,1283,
2006/11/21 0:00,210629,,,,457,1448,
2006/11/28 0:00,213219,,0.715696,502,,,
2006/12/5 0:00,,,0.829313,,,1554,
2006/12/12 0:00,,,,,,,
2006/12/19 0:00,,0.987146,,,681,1913,
2006/12/26 0:00,273623,1.05206,0.814259,,788,,
2007/1/2 0:00,526227,0.995184,1.07197,,,5641,
2007/1/9 0:00,,1.22003,,2387,2433,6444,
2007/1/16 0:00,,,1.24576,2583,,,1449
2007/1/23 0:00,,1.3775,1.35984,2871,,,
2007/1/30 0:00,547104,1.46725,1.44671,3074,2998,7915,
2007/2/6 0:00,,1.55841,,3398,,,
2007/2/13 0:00,,,,3563,3290,,
2007/2/20 0:00,433951,,1.97488,,2631,8570,1523
2007/2/27 0:00,,,,,3158,9171,1513
2007/3/6 0:00,,1.62124,1.63405,,2907,,1487
2007/3/13 0:00,463416,1.67351,1.74595,3298,,,
2007/3/20 0:00,451862,1.95096,,,2724,8750,
2007/3/27 0:00,357646,,,3848,,,1426
2007/4/3 0:00,430603,2.43939,2.25405,,2568,9706,
2007/4/10 0:00,,2.29319,2.09147,3393,,,1509
2007/4/17 0:00,516966,,,3664,,,
2007/4/24 0:00,516683,3.92966,,,7661,,1508
2007/5/1 0:00,559609,4.99202,,5222,,24812,
2007/5/8 0:00,,,,6059,15323,31896,
2007/5/15 0:00,,5.98318,,,,,
2007/5/22 0:00,570334,,5.30303,,12783,30245,
2007/5/29 0:00,,4.53234,,,,25027,
2007/6/5 0:00,558269,3.83249,3.628,,7849,,
2007/6/12 0:00,,3.21522,3.03463,,6112,,
2007/6/19 0:00,,2.69245,2.53595,,,13040,
2007/6/26 0:00,504350,,,2689,,10376,
2007/7/3 0:00,492850,,,,2697,,
2007/7/10 0:00,500881,,,2045,2354,7045,
2007/7/17 0:00,,,,1857,2013,,
2007/7/24 0:00,459808,1.02035,1.07719,,1713,,
2007/7/31 0:00,,0.877607,,1466,,,1147
2007/8/7 0:00,440183,,,,,4011,1098
2007/8/14 0:00,,,,1439,1274,3904,1074
2007/8/21 0:00,,,0.993258,,,,
2007/8/28 0:00,348477,0.886061,1.09132,,,,
2007/9/4 0:00,330127,,,1159,906,,
2007/9/11 0:00,,0.706842,,,,,764
2007/9/18 0:00,,0.655943,0.883187,,855,,755
2007/9/25 0:00,,,0.826756,,810,,
2007/10/2 0:00,,0.571837,0.783201,,,,713
2007/10/9 0:00,311423,0.558278,0.78061,881,,2431,710
2007/10/16 0:00,301532,0.597893,,,,,
2007/10/23 0:00,,,,779,,2166,694
2007/10/30 0:00,304175,0.596987,,,763,,676
2007/11/6 0:00,,0.564653,,679,,2220,668
2007/11/13 0:00,298701,0.585682,,789,,2368,
2007/11/20 0:00,300714,,0.743896,,,,
2007/11/27 0:00,,0.468139,,794,892,2429,636
2007/12/4 0:00,293535,,,,,,666
2007/12/11 0:00,,,,,,2788,
2007/12/18 0:00,,0.794764,1.10976,,1527,3735,679
2007/12/25 0:00,329731,0.868116,1.03114,983,,3400,716
2008/1/1 0:00,,,1.02284,,2352,,
2008/1/8 0:00,,,1.03017,,2291,5959,1500
2008/1/15 0:00,,0.979399,,,,,1525
2008/1/22 0:00,598473,1.04943,1.08359,,2474,,1527
2008/1/29 0:00,,1.13218,,,,6987,
2008/2/5 0:00,,1.13156,,2276,2668,,
2008/2/12 0:00,,1.15469,1.28075,,,,1555
2008/2/19 0:00,608646,,,,2828,7733,
2008/2/26 0:00,,1.36081,,3024,,7634,1523
2008/3/4 0:00,,1.30322,,3114,,,1551
2008/3/11 0:00,579573,,,3252,3024,8689,
2008/3/18 0:00,479318,,1.62982,3137,2579,,1416
2008/3/25 0:00,403876,1.79927,2.15561,3897,2367,,
2008/4/1 0:00,425780,,2.02053,3814,2042,8603,1490
2008/4/8 0:00,,1.47138,,,2548,,1539
2008/4/15 0:00,,,1.64224,,3345,9289,1512
2008/4/22 0:00,,,,3602,,,
2008/4/29 0:00,611176,2.42907,,,6602,14324,
2008/5/6 0:00,,2.96686,,,,,1580
2008/5/13 0:00,648304,3.57354,3.3421,5064,11215,,
2008/5/20 0:00,624583,,3.20566,,,20022,1543
2008/5/27 0:00,,3.2962,,,,,1544
2008/6/3 0:00,,3.17227,,4420,9116,,
2008/6/10 0:00,,2.5804,2.46381,4046,,,1524
2008/6/17 0:00,605503,2.42922,,3657,6036,13277,
2008/6/24 0:00,,,1.87395,,,11400,
2008/7/1 0:00,,,,,,9669,1440
2008/7/8 0:00,564460,,1.49878,2577,3407,,
2008/7/15 0:00,558837,1.28418,,2371,,,
2008/7/22 0:00,577836,1.2932,,,,,
2008/7/29 0:00,624734,,2.98159,,8043,18627,1405
2008/8/5 0:00,598189,2.22391,,3920,6221,14578,
2008/8/12 0:00,,,,,5888,,
2008/8/19 0:00,,,,4188,12026,,1331
2008/8/26 0:00,,,4.21315,4496,,22394,
2008/9/2 0:00,,1.68423,,,8615,,
2008/9/9 0:00,493761,,,,5660,,
2008/9/16 0:00,521701,,2.06632,,,,1280
2008/9/23 0:00,,1.58128,,,,,1279
2008/9/30 0:00,475877,,1.55965,2145,2893,7422,1237
2008/10/7 0:00,,,1.30856,1701,,,1246
2008/10/14 0:00,502466,,,1581,2437,5964,1248
2008/10/21 0:00,,1.16056,1.13796,1608,,5735,1248
2008/10/28 0:00,,1.2085,1.15005,,,5587,
2008/11/4 0:00,,1.15544,,1651,,5526,
2008/11/11 0:00,506019,1.14518,1.16142,1645,,,1234
2008/11/18 0:00,,1.4664,1.64107,,4210,,1286
2008/11/25 0:00,,2.38017,2.47166,2883,,14556,1320
2008/12/2 0:00,573972,,3.71969,3713,,,
2008/12/9 0:00,,4.05315,3.94975,4087,,,1367
2008/12/16 0:00,,,4.08756,4445,,,1380
2008/12/23 0:00,608464,4.21579,,4462,14152,,1313
