date,OT,WEIGHTED_ILI,UNWEIGHTED_ILI,AGE_0_TO_4,AGE_5_TO_24,ILITOTAL,NUM_OF_PROVIDERS
2002/1/1 0:00,176569,1.22262,,,805,2060,754
2002/1/8 0:00,186355,,1.2165,,872,2267,
2002/1/15 0:00,192469,1.31929,,642,,2176,831
2002/1/22 0:00,207512,,1.25246,,1045,,
2002/1/29 0:00,,,1.30237,823,1189,,
2002/2/5 0:00,229454,1.58094,,,1272,,
2002/2/12 0:00,,,,851,1173,3097,923
2002/2/19 0:00,,,,,1166,,922
2002/2/26 0:00,188814,1.6141,1.43475,,,2709,
2002/3/5 0:00,,,,,1117,,
2002/3/12 0:00,,1.59896,,,1179,,
2002/3/19 0:00,,2.16697,,951,,,
2002/3/26 0:00,,,1.98008,,,2857,865
2002/4/2 0:00,,,1.90428,,,3260,
2002/4/9 0:00,,1.73621,,1068,1296,,926
2002/4/16 0:00,,2.06296,1.81559,1154,,,
2002/4/23 0:00,,2.58113,2.41801,,2998,,
2002/4/30 0:00,246969,,2.86635,1411,,7079,
2002/5/7 0:00,,3.22539,3.16662,,4447,7782,
2002/5/14 0:00,253656,3.06982,3.0155,1568,4224,7649,903
2002/5/21 0:00,241110,,,1694,3689,7228,871
2002/5/28 0:00,,2.44888,2.31957,,2583,5606,
2002/6/4 0:00,228549,,1.94707,,2103,,839
2002/6/11 0:00,,1.99866,,880,1669,,835
2002/6/18 0:00,,1.93849,1.51837,,,2987,795
2002/6/25 0:00,198913,1.41293,1.22616,624,1016,,775
2002/7/2 0:00,192349,,,506,,,741
2002/7/9 0:00,,1.20005,1.07108,569,799,2082,735
2002/7/16 0:00,,,0.82612,440,,,669
2002/7/23 0:00,176111,,0.820505,429,508,1445,
2002/7/30 0:00,,,0.630846,275,,,655
2002/8/6 0:00,157191,0.669406,0.63935,215,471,1005,
2002/8/13 0:00,,,0.586609,,,,547
2002/8/20 0:00,95728,0.717701,0.773024,264,,,406
2002/8/27 0:00,81063,0.789394,,213,205,,393
2002/9/3 0:00,,,,201,195,563,344
2002/9/10 0:00,78023,0.591326,,198,187,620,
2002/9/17 0:00,72110,0.52307,,139,123,,
2002/9/24 0:00,,0.450236,0.615982,122,,441,322
2002/10/1 0:00,64699,,0.491507,,,318,310
2002/10/8 0:00,,0.448002,,,,441,
2002/10/15 0:00,69593,0.474767,0.524478,,98,365,301
2002/10/22 0:00,71103,,0.590692,,139,420,
2002/10/29 0:00,71466,0.352158,,100,,361,290
2002/11/5 0:00,,0.525322,0.634271,,,443,
2002/11/12 0:00,,0.492991,,,,421,283
2002/11/19 0:00,70178,,0.641227,,,450,
2002/11/26 0:00,70000,0.490347,,166,155,463,
2002/12/3 0:00,,0.735914,0.792681,,182,519,
2002/12/10 0:00,,0.581771,,145,,475,
2002/12/17 0:00,72401,0.654162,0.636732,136,183,461,
2002/12/24 0:00,71273,0.749504,0.747829,135,221,533,
2002/12/31 0:00,254144,0.884021,,,881,,830
2003/1/7 0:00,,,,,1132,2932,
2003/1/14 0:00,287436,1.28296,,878,1147,3031,
2003/1/21 0:00,,1.32661,,1006,,,1007
